query,perfume_id,perfume_name,brand,description
fresher than ever scent,445,gracefl,faberlic,"gracefl by faberlic. accords: floral, fresh, citrus. top notes: lime. middle notes: freesia, peony, lily-of-the-valley, juniper. base notes: musk, cedar, amber."
winter evening perfume notes,445,gracefl,faberlic,"gracefl by faberlic. accords: floral, fresh, citrus. top notes: lime. middle notes: freesia, peony, lily-of-the-valley, juniper. base notes: musk, cedar, amber."
date night fragrance with lime,445,gracefl,faberlic,"gracefl by faberlic. accords: floral, fresh, citrus. top notes: lime. middle notes: freesia, peony, lily-of-the-valley, juniper. base notes: musk, cedar, amber."
gracefl by faberlic perfume review,445,gracefl,faberlic,"gracefl by faberlic. accords: floral, fresh, citrus. top notes: lime. middle notes: freesia, peony, lily-of-the-valley, juniper. base notes: musk, cedar, amber."
freesia and peony perfume notes,445,gracefl,faberlic,"gracefl by faberlic. accords: floral, fresh, citrus. top notes: lime. middle notes: freesia, peony, lily-of-the-valley, juniper. base notes: musk, cedar, amber."
couples winter evening fragrance,445,gracefl,faberlic,"gracefl by faberlic. accords: floral, fresh, citrus. top notes: lime. middle notes: freesia, peony, lily-of-the-valley, juniper. base notes: musk, cedar, amber."
warm vanilla and amber perfume,445,gracefl,faberlic,"gracefl by faberlic. accords: floral, fresh, citrus. top notes: lime. middle notes: freesia, peony, lily-of-the-valley, juniper. base notes: musk, cedar, amber."
gracefl by faberlic top notes,445,gracefl,faberlic,"gracefl by faberlic. accords: floral, fresh, citrus. top notes: lime. middle notes: freesia, peony, lily-of-the-valley, juniper. base notes: musk, cedar, amber."
citrus floral date night perfume,445,gracefl,faberlic,"gracefl by faberlic. accords: floral, fresh, citrus. top notes: lime. middle notes: freesia, peony, lily-of-the-valley, juniper. base notes: musk, cedar, amber."
romantic winter fragrance,446,iceberg-effusion-woman,iceberg,"iceberg-effusion-woman by iceberg. accords: woody, citrus, fresh spicy. top notes: grapefruit, passionfruit, kiwi. middle notes: nutmeg, freesia, cardamom, jasmine, violet, rose. base notes: cedar, sandalwood, musk, vanilla."
woody citrusy perfume for women,446,iceberg-effusion-woman,iceberg,"iceberg-effusion-woman by iceberg. accords: woody, citrus, fresh spicy. top notes: grapefruit, passionfruit, kiwi. middle notes: nutmeg, freesia, cardamom, jasmine, violet, rose. base notes: cedar, sandalwood, musk, vanilla."
elevate your date night with this scent,446,iceberg-effusion-woman,iceberg,"iceberg-effusion-woman by iceberg. accords: woody, citrus, fresh spicy. top notes: grapefruit, passionfruit, kiwi. middle notes: nutmeg, freesia, cardamom, jasmine, violet, rose. base notes: cedar, sandalwood, musk, vanilla."
cologne with warm vanilla notes,446,iceberg-effusion-woman,iceberg,"iceberg-effusion-woman by iceberg. accords: woody, citrus, fresh spicy. top notes: grapefruit, passionfruit, kiwi. middle notes: nutmeg, freesia, cardamom, jasmine, violet, rose. base notes: cedar, sandalwood, musk, vanilla."
freesia and rose winter perfume,446,iceberg-effusion-woman,iceberg,"iceberg-effusion-woman by iceberg. accords: woody, citrus, fresh spicy. top notes: grapefruit, passionfruit, kiwi. middle notes: nutmeg, freesia, cardamom, jasmine, violet, rose. base notes: cedar, sandalwood, musk, vanilla."
iceberg effusion woman perfume notes,446,iceberg-effusion-woman,iceberg,"iceberg-effusion-woman by iceberg. accords: woody, citrus, fresh spicy. top notes: grapefruit, passionfruit, kiwi. middle notes: nutmeg, freesia, cardamom, jasmine, violet, rose. base notes: cedar, sandalwood, musk, vanilla."
sandalwood and musk evening perfume,446,iceberg-effusion-woman,iceberg,"iceberg-effusion-woman by iceberg. accords: woody, citrus, fresh spicy. top notes: grapefruit, passionfruit, kiwi. middle notes: nutmeg, freesia, cardamom, jasmine, violet, rose. base notes: cedar, sandalwood, musk, vanilla."
spicy jasmine winter perfume,446,iceberg-effusion-woman,iceberg,"iceberg-effusion-woman by iceberg. accords: woody, citrus, fresh spicy. top notes: grapefruit, passionfruit, kiwi. middle notes: nutmeg, freesia, cardamom, jasmine, violet, rose. base notes: cedar, sandalwood, musk, vanilla."
girly winter fragrance with woody undertones,446,iceberg-effusion-woman,iceberg,"iceberg-effusion-woman by iceberg. accords: woody, citrus, fresh spicy. top notes: grapefruit, passionfruit, kiwi. middle notes: nutmeg, freesia, cardamom, jasmine, violet, rose. base notes: cedar, sandalwood, musk, vanilla."
grapefruit and passionfruit perfume,446,iceberg-effusion-woman,iceberg,"iceberg-effusion-woman by iceberg. accords: woody, citrus, fresh spicy. top notes: grapefruit, passionfruit, kiwi. middle notes: nutmeg, freesia, cardamom, jasmine, violet, rose. base notes: cedar, sandalwood, musk, vanilla."
romantic winter evening perfume,447,adidas-uefa-champions-league-edition,adidas,"adidas-uefa-champions-league-edition by adidas. accords: aromatic, lavender, woody. top notes: lavender, lemon, violet. middle notes: green apple, cashmeran, clary sage. base notes: vanilla, patchouli, moss."
champions league edition by adidas,447,adidas-uefa-champions-league-edition,adidas,"adidas-uefa-champions-league-edition by adidas. accords: aromatic, lavender, woody. top notes: lavender, lemon, violet. middle notes: green apple, cashmeran, clary sage. base notes: vanilla, patchouli, moss."
aromatic winter perfume with vanilla,447,adidas-uefa-champions-league-edition,adidas,"adidas-uefa-champions-league-edition by adidas. accords: aromatic, lavender, woody. top notes: lavender, lemon, violet. middle notes: green apple, cashmeran, clary sage. base notes: vanilla, patchouli, moss."
winter date night fragrance,447,adidas-uefa-champions-league-edition,adidas,"adidas-uefa-champions-league-edition by adidas. accords: aromatic, lavender, woody. top notes: lavender, lemon, violet. middle notes: green apple, cashmeran, clary sage. base notes: vanilla, patchouli, moss."
adidas champions league vanilla perfume,447,adidas-uefa-champions-league-edition,adidas,"adidas-uefa-champions-league-edition by adidas. accords: aromatic, lavender, woody. top notes: lavender, lemon, violet. middle notes: green apple, cashmeran, clary sage. base notes: vanilla, patchouli, moss."
woody aromatic perfume notes,447,adidas-uefa-champions-league-edition,adidas,"adidas-uefa-champions-league-edition by adidas. accords: aromatic, lavender, woody. top notes: lavender, lemon, violet. middle notes: green apple, cashmeran, clary sage. base notes: vanilla, patchouli, moss."
perfume with green apple and vanilla,447,adidas-uefa-champions-league-edition,adidas,"adidas-uefa-champions-league-edition by adidas. accords: aromatic, lavender, woody. top notes: lavender, lemon, violet. middle notes: green apple, cashmeran, clary sage. base notes: vanilla, patchouli, moss."
best winter evening perfume for date night,447,adidas-uefa-champions-league-edition,adidas,"adidas-uefa-champions-league-edition by adidas. accords: aromatic, lavender, woody. top notes: lavender, lemon, violet. middle notes: green apple, cashmeran, clary sage. base notes: vanilla, patchouli, moss."
adidas champions league edition notes,447,adidas-uefa-champions-league-edition,adidas,"adidas-uefa-champions-league-edition by adidas. accords: aromatic, lavender, woody. top notes: lavender, lemon, violet. middle notes: green apple, cashmeran, clary sage. base notes: vanilla, patchouli, moss."
find winter vanilla perfume,447,adidas-uefa-champions-league-edition,adidas,"adidas-uefa-champions-league-edition by adidas. accords: aromatic, lavender, woody. top notes: lavender, lemon, violet. middle notes: green apple, cashmeran, clary sage. base notes: vanilla, patchouli, moss."
romantic winter perfume,448,just-me,paris-hilton,"just-me by paris-hilton. accords: woody, sweet, powdery. top notes: pink pepper, raspberry, violet, bergamot. middle notes: white rose, freesia, iris, lily-of-the-valley, ylang-ylang. base notes: woodsy notes, sandalwood, musk, tahitian vanilla."
pink pepper perfume by paris hilton,448,just-me,paris-hilton,"just-me by paris-hilton. accords: woody, sweet, powdery. top notes: pink pepper, raspberry, violet, bergamot. middle notes: white rose, freesia, iris, lily-of-the-valley, ylang-ylang. base notes: woodsy notes, sandalwood, musk, tahitian vanilla."
woody sweet musk perfume,448,just-me,paris-hilton,"just-me by paris-hilton. accords: woody, sweet, powdery. top notes: pink pepper, raspberry, violet, bergamot. middle notes: white rose, freesia, iris, lily-of-the-valley, ylang-ylang. base notes: woodsy notes, sandalwood, musk, tahitian vanilla."
paris hilton just me perfume notes,448,just-me,paris-hilton,"just-me by paris-hilton. accords: woody, sweet, powdery. top notes: pink pepper, raspberry, violet, bergamot. middle notes: white rose, freesia, iris, lily-of-the-valley, ylang-ylang. base notes: woodsy notes, sandalwood, musk, tahitian vanilla."
sandalwood vanilla date night perfume,448,just-me,paris-hilton,"just-me by paris-hilton. accords: woody, sweet, powdery. top notes: pink pepper, raspberry, violet, bergamot. middle notes: white rose, freesia, iris, lily-of-the-valley, ylang-ylang. base notes: woodsy notes, sandalwood, musk, tahitian vanilla."
tahitian vanilla and iris perfume,448,just-me,paris-hilton,"just-me by paris-hilton. accords: woody, sweet, powdery. top notes: pink pepper, raspberry, violet, bergamot. middle notes: white rose, freesia, iris, lily-of-the-valley, ylang-ylang. base notes: woodsy notes, sandalwood, musk, tahitian vanilla."
paris hilton perfume for evening,448,just-me,paris-hilton,"just-me by paris-hilton. accords: woody, sweet, powdery. top notes: pink pepper, raspberry, violet, bergamot. middle notes: white rose, freesia, iris, lily-of-the-valley, ylang-ylang. base notes: woodsy notes, sandalwood, musk, tahitian vanilla."
winter woody floral perfume,448,just-me,paris-hilton,"just-me by paris-hilton. accords: woody, sweet, powdery. top notes: pink pepper, raspberry, violet, bergamot. middle notes: white rose, freesia, iris, lily-of-the-valley, ylang-ylang. base notes: woodsy notes, sandalwood, musk, tahitian vanilla."
date night vanilla perfume,448,just-me,paris-hilton,"just-me by paris-hilton. accords: woody, sweet, powdery. top notes: pink pepper, raspberry, violet, bergamot. middle notes: white rose, freesia, iris, lily-of-the-valley, ylang-ylang. base notes: woodsy notes, sandalwood, musk, tahitian vanilla."
paris hilton just me fragrance notes,448,just-me,paris-hilton,"just-me by paris-hilton. accords: woody, sweet, powdery. top notes: pink pepper, raspberry, violet, bergamot. middle notes: white rose, freesia, iris, lily-of-the-valley, ylang-ylang. base notes: woodsy notes, sandalwood, musk, tahitian vanilla."
romantic perfume like w-eau-sunset,449,w-eau-sunset,women-secret,"w-eau-sunset by women-secret. accords: citrus, tropical, fruity. top notes: mandarin orange, mint, grapefruit, bergamot. middle notes: tropical fruit, lily-of-the-valley, jasmine. base notes: amber, sandalwood, virginia cedar."
tropical fragrance for winter evenings,449,w-eau-sunset,women-secret,"w-eau-sunset by women-secret. accords: citrus, tropical, fruity. top notes: mandarin orange, mint, grapefruit, bergamot. middle notes: tropical fruit, lily-of-the-valley, jasmine. base notes: amber, sandalwood, virginia cedar."
feminine scent with citrus top notes,449,w-eau-sunset,women-secret,"w-eau-sunset by women-secret. accords: citrus, tropical, fruity. top notes: mandarin orange, mint, grapefruit, bergamot. middle notes: tropical fruit, lily-of-the-valley, jasmine. base notes: amber, sandalwood, virginia cedar."
date night perfume with tropical fruits,449,w-eau-sunset,women-secret,"w-eau-sunset by women-secret. accords: citrus, tropical, fruity. top notes: mandarin orange, mint, grapefruit, bergamot. middle notes: tropical fruit, lily-of-the-valley, jasmine. base notes: amber, sandalwood, virginia cedar."
women's perfume with lily-of-the-valley and jasmine,449,w-eau-sunset,women-secret,"w-eau-sunset by women-secret. accords: citrus, tropical, fruity. top notes: mandarin orange, mint, grapefruit, bergamot. middle notes: tropical fruit, lily-of-the-valley, jasmine. base notes: amber, sandalwood, virginia cedar."
warm vanilla scent similar to w-eau-sunset,449,w-eau-sunset,women-secret,"w-eau-sunset by women-secret. accords: citrus, tropical, fruity. top notes: mandarin orange, mint, grapefruit, bergamot. middle notes: tropical fruit, lily-of-the-valley, jasmine. base notes: amber, sandalwood, virginia cedar."
perfume with amber and sandalwood base,449,w-eau-sunset,women-secret,"w-eau-sunset by women-secret. accords: citrus, tropical, fruity. top notes: mandarin orange, mint, grapefruit, bergamot. middle notes: tropical fruit, lily-of-the-valley, jasmine. base notes: amber, sandalwood, virginia cedar."
tropical fruity perfume by women-secret,449,w-eau-sunset,women-secret,"w-eau-sunset by women-secret. accords: citrus, tropical, fruity. top notes: mandarin orange, mint, grapefruit, bergamot. middle notes: tropical fruit, lily-of-the-valley, jasmine. base notes: amber, sandalwood, virginia cedar."
winter date night perfume with mandarin orange,449,w-eau-sunset,women-secret,"w-eau-sunset by women-secret. accords: citrus, tropical, fruity. top notes: mandarin orange, mint, grapefruit, bergamot. middle notes: tropical fruit, lily-of-the-valley, jasmine. base notes: amber, sandalwood, virginia cedar."
scent with virginia cedar and sandalwood,449,w-eau-sunset,women-secret,"w-eau-sunset by women-secret. accords: citrus, tropical, fruity. top notes: mandarin orange, mint, grapefruit, bergamot. middle notes: tropical fruit, lily-of-the-valley, jasmine. base notes: amber, sandalwood, virginia cedar."
